Date,prices,prices_delta,log_returns,daily_vol,daily_vol_dollar,price_dev,annual_vol
2007-05-10,,,,,,,
2007-05-11,,,,,,,
2007-05-14,,,,,,,
2007-05-15,,,,,,,
2007-05-16,,,,,,,
2007-05-17,,,,,,,
2007-05-18,,,,,,,
2007-05-21,,,,,,,
2007-05-22,,,,,,,
2007-05-23,,,,,,,
2007-05-24,,,,,,,
2007-05-25,,,,,,,
2007-05-29,,,,,,,
2007-05-30,,,,,,,
2007-05-31,,,,,,,
2007-06-01,,,,,,,
2007-06-04,,,,,,,
2007-06-05,,,,,,,
2007-06-06,,,,,,,
2007-06-07,,,,,,,
2007-06-08,,,,,,,
2007-06-11,,,,,,,
2007-06-12,,,,,,,
2007-06-13,,,,,,,
2007-06-14,,,,,,,
2007-06-15,,,,,,,
2007-06-18,,,,,,,
2007-06-19,,,,,,,
2007-06-20,,,,,,,
2007-06-21,,,,,,,
2007-06-22,,,,,,,
2007-06-25,,,,,,,
2007-06-26,,,,,,,
2007-06-27,,,,,,,
2007-06-28,,,,,,,
2007-06-29,,,,,,,
2007-07-02,,,,,,,
2007-07-03,,,,,,,
2007-07-05,,,,,,,
2007-07-06,,,,,,,
2007-07-09,,,,,,,
2007-07-10,,,,,,,
2007-07-11,,,,,,,
2007-07-12,,,,,,,
2007-07-13,,,,,,,
2007-07-16,,,,,,,
2007-07-17,,,,,,,
2007-07-18,,,,,,,
2007-07-19,,,,,,,
2007-07-20,,,,,,,
2007-07-23,,,,,,,
2007-07-24,,,,,,,
2007-07-25,,,,,,,
2007-07-26,,,,,,,
2007-07-27,14.0,,,,,,
2007-07-30,14.99,0.9900000000000002,0.06832598249924793,,,,
2007-07-31,16.07,1.08,0.06957086763491471,,,,
2007-08-01,15.54,-0.5300000000000011,-0.03353683480991965,,,,
2007-08-02,16.525,0.9849999999999994,0.06145704079824865,0.05012121518686942,0.8282530809630171,,0.7956496247568614
2007-08-03,15.5,-1.0249999999999986,-0.06403436181254918,0.0672367815451849,1.042170113950366,-1.2375444457245146,1.0673508175496187
2007-08-06,16.375,0.875,0.054915757596114556,0.06305936890619793,1.032597165838991,0.8395942162295323,1.001036447750873
2007-08-07,18.120001000000002,1.745001000000002,0.10126057428115454,0.07129433745163287,1.2918534659179253,1.6899145743656763,1.131762520704834
2007-08-08,18.875,0.754998999999998,0.04082193933261857,0.06980072649852333,1.3174887126596277,0.5844308351671559,1.1080521818803741
2007-08-09,17.674999,-1.2000010000000003,-0.06568713992954,0.0705691672984083,1.2473099614301995,-0.910824501545479,1.1202508014030013
2007-08-10,18.075001,0.40000200000000063,0.022378668164312998,0.06903299196708299,1.247771398838017,0.3206917385165011,1.095864774021727
2007-08-13,18.440001000000002,0.365000000000002,0.01999244898851993,0.04762744170381307,0.8782500726457548,0.29252153105922046,0.7560621979830947
2007-08-14,16.75,-1.6900010000000023,-0.09612401408730609,0.060245742976101344,1.0091161948496976,-1.9242822205625596,0.9563715207904829
2007-08-15,16.725,-0.02499999999999858,-0.0014936522567832178,0.055915157716258976,0.9351810128044314,-0.024774153985034592,0.8876256110170533
2007-08-16,16.014999,-0.7100010000000019,-0.04337888539463375,0.05119565273004056,0.8198983272759468,-0.7592123773672894,0.8127057919878737
2007-08-17,16.469998999999998,0.4549999999999983,0.028014762853434405,0.05390544364040231,0.8878226028519823,0.5549468572666846,0.8557223891106769
2007-08-20,16.5,0.030001000000002165,0.0018198974334420193,0.02952718081496913,0.4871984834469906,0.03379166052275415,0.46872946411947486
2007-08-21,17.01,0.5100000000000016,0.030441025501235508,0.034278988852093246,0.5830856003741062,1.0468012880329334,0.5441620781843651
2007-08-22,17.145,0.134999999999998,0.007905179507113225,0.014319325669732316,0.24550483860756053,0.23152689744590224,0.22731224798553074
2007-08-23,16.895,-0.25,-0.014688865748630153,0.018672174510719185,0.31546638835860064,-1.0183098688316485,0.2964115811529727
2007-08-24,17.184998999999998,0.2899989999999981,0.017019131945259947,0.018981725407486386,0.3262009321459281,0.9192706757410463,0.30132554929875094
2007-08-27,16.525,-0.6599989999999991,-0.039162466373763305,0.02511580600243819,0.41503869419029105,-2.0232897424852982,0.39870105995636856
2007-08-28,16.15,-0.375,-0.02295433606908448,0.02361077767263629,0.38131405941307606,-0.903530213566223,0.37480947589579217
2007-08-29,16.745001000000002,0.5950010000000034,0.03617971629681982,0.03482977922963531,0.5832246880300226,1.5603961755720135,0.5529056043653872
2007-08-30,16.785,0.03999899999999812,0.002385864466512899,0.03284610340547841,0.5513218456609551,0.06858248771173263,0.5214157268904457
2007-08-31,17.035,0.25,0.014784420680931554,0.024692581486580104,0.4206381256238921,0.453455639328578,0.3919825790501313
2007-09-04,17.48,0.4450000000000003,0.025787319114459528,0.014520677971420804,0.2538214509404357,1.0579164676049624,0.2305086166825999
2007-09-05,17.42,-0.05999999999999872,-0.0034383988030324275,0.01304655711337756,0.22727102491503712,-0.23638664020590966,0.20710767352558643
2007-09-06,18.475,1.0549999999999997,0.0587994954099087,0.026153335629987055,0.48318287576401087,4.642034770575793,0.4151713321905032
2007-09-07,17.950001,-0.5249990000000011,-0.028828296189673086,0.03777526089981463,0.6780659709269335,-1.0865430592296352,0.5996636763089491
2007-09-10,18.33,0.379998999999998,0.020948891207020814,0.03730729236542194,0.6838426690581841,0.5604159717387522,0.5922349061285106
2007-09-11,17.809998999999998,-0.5200010000000006,-0.028779020698276092,0.04255577773005252,0.7579183588164575,-0.7604102866470253,0.6755520283359586
2007-09-12,17.915001,0.10500200000000248,0.00587836542272413,0.025138687906779124,0.4503596189886359,0.13853998755745994,0.39906429892682665
2007-09-13,17.514999,-0.40000200000000063,-0.022580807020532223,0.02353064909033188,0.41213929528651383,-0.8881835385203442,0.3735374740856784
2007-09-14,17.09,-0.4249989999999997,-0.024564102428029866,0.01580590503375382,0.2701229170268528,-1.0312023261566117,0.25091096379369954
2007-09-17,17.355,0.26500000000000057,0.015387152186250308,0.020142590662097407,0.3495746609407005,0.9810348670774092,0.31975371391488955
2007-09-18,18.1,0.745000000000001,0.042031288958030544,0.03209514664397,0.580922154255857,2.131161331874617,0.5094946578725635
2007-09-19,19.665001,1.5650009999999988,0.08292851846375848,0.04521250012394562,0.8891038601498907,2.693994347667315,0.7177261888766225
2007-09-20,19.895,0.2299989999999994,0.011627987143353113,0.03287170441506426,0.6539825593377034,0.2586863136115782,0.5218221303185038
2007-09-21,19.945,0.05000000000000071,0.002510041478477998,0.036277756368021635,0.7235598507601916,0.07645463825615832,0.5758915288390503
2007-09-24,19.684998999999998,-0.2600010000000026,-0.013121611761771845,0.042540718617266306,0.8374140034401685,-0.35933585829401465,0.6753129723315731
2007-09-25,21.15,1.4650010000000009,0.07178303189668878,0.03715530837765437,0.7858347721873898,1.7494345616166571,0.5898222351191293
2007-09-26,21.514999,0.36499900000000096,0.017110414319074785,0.03693252372018077,0.7946032109071656,0.46447295655296283,0.5862856383215542
2007-09-27,20.65,-0.864999000000001,-0.04103500040431962,0.048304437304496184,0.9974866303378461,-1.0885923793492698,0.7668091699716486
2007-09-28,21.014999,0.36499900000000096,0.01752110146497854,0.046071715475848214,0.9681970546532347,0.3659186889315767,0.7313658097393212
2007-10-01,21.530001000000002,0.5150020000000026,0.024210936951068796,0.030498741292711108,0.6566379305308115,0.5319185774474945,0.4841525085660611
2007-10-02,22.799999,1.2699979999999975,0.05731313427765583,0.04090855681168604,0.9327150543978849,1.934091743639237,0.6494032069096719
2007-10-03,23.195,0.3950010000000006,0.01717624610296209,0.019114764875486252,0.4433669712869036,0.42349589849280805,0.3034374853800548
2007-10-04,22.25,-0.9450000000000003,-0.041594729591457824,0.041153565058060324,0.9156668225418422,-2.131417225908984,0.6532925922440702
2007-10-05,22.129998999999998,-0.12000100000000202,-0.005407899736820543,0.04143390451234677,0.9169322654243294,-0.131053126580349,0.6577428431163992
2007-10-08,23.1,0.9700010000000034,0.042898508652319034,0.03583272372351746,0.8277359180132533,1.0578763956475186,0.5688268546230695
2007-10-09,22.924999,-0.17500100000000174,-0.007604643005721723,0.034752485582325396,0.7967006972223241,-0.21142129535715,0.5516786057531442
2007-10-10,23.35,0.42500100000000174,0.018369009592880126,0.023682925407938156,0.552996308275356,0.5334512715775905,0.3759547856873837
2007-10-11,22.530001000000002,-0.8199989999999993,-0.03574918528549009,0.03382953507363693,0.7621794590385752,-1.4828290672633089,0.5370272206426828
2007-10-12,21.66,-0.870001000000002,-0.039380557256571525,0.02700838290622746,0.5850015737488867,-1.1414647688058066,0.4287447869033147
2007-10-15,20.565001000000002,-1.0949989999999978,-0.05187659126415145,0.031128318939337565,0.640153910115796,-1.8717881269666954,0.49414674386993457
2007-10-16,23.65,3.0849989999999963,0.13977246462924864,0.09131559122824005,2.1596137325478773,4.819152005869897,1.4495900712765262
2007-10-17,26.9,3.25,0.1287631716698514,0.10408552525174203,2.7999006292718605,1.5048987469466137,1.6523064893858581
2007-10-18,28.059998999999998,1.1599989999999991,0.04221875242860218,0.08913561114005786,2.501145159454412,0.41430006046381274,1.4149839602181098
2007-10-19,27.615,-0.44499899999999926,-0.015985935683244357,0.07400936701020785,2.04376866998689,-0.1779181021612793,1.1748622787899075
2007-10-22,29.0,1.3850000000000016,0.04893672663332316,0.05948555208786466,1.7250810105480752,0.6776696503567039,0.9443038645552135
2007-10-23,28.815001000000002,-0.1849989999999977,-0.0063997103936976885,0.03312305451297535,0.9544408489144393,-0.10724076079257384,0.5258121894250106
2007-10-24,28.0,-0.8150010000000023,-0.02869160941757265,0.034221692104062576,0.9582073789137522,-0.8539041480956805,0.5432525205070339
2007-10-25,25.5,-2.5,-0.09352605801082348,0.058931711727093175,1.502758649040876,-2.6090385599347634,0.9355119213914237
2007-10-26,25.23,-0.2699999999999996,-0.01064468951141384,0.04031590602740423,1.0171703090714088,-0.1796695698090475,0.6399951673725695
2007-10-29,24.870001000000002,-0.3599989999999984,-0.014371464628566866,0.03860367355132523,0.9600733998251321,-0.35392204903095065,0.6128143194619691
2007-10-30,25.030001000000002,0.16000000000000014,0.006412847371339847,0.0445901631056112,1.1160918271236115,0.16665392461570394,0.7078468949835287
2007-10-31,26.610001,1.5799999999999983,0.06121197717371496,0.034899878093703034,0.9286857909733158,1.4156541259440718,0.5540183893344551
2007-11-01,24.565001000000002,-2.044999999999998,-0.07996441624051887,0.05833954487507944,1.4331109781958715,-2.2020364905731156,0.9261115640409177
2007-11-02,23.475,-1.0900010000000009,-0.04538668123460887,0.06166903278119184,1.4476805445384786,-0.7605838044532963,0.9789655459975412
2007-11-05,21.865,-1.610000000000003,-0.07104884022944269,0.06501322013642097,1.4215140582828443,-1.1121238080278768,1.0320528744747997
2007-11-06,21.42,-0.44499999999999673,-0.020562119845281224,0.026813327311825452,0.5743414710193012,-0.31304649954538355,0.42564837533559713
2007-11-07,20.65,-0.7700000000000031,-0.03660974561256092,0.02110356667585662,0.4357886518564392,-1.3406658562082603,0.33500873520471997
2007-11-08,20.83,0.17999999999999972,0.008678935865838788,0.03323540877362302,0.6922935647545675,0.4130442571948768,0.5275957580194842
2007-11-09,20.045,-0.7849999999999966,-0.038414509178410494,0.021800970629166593,0.4370004562616444,-1.1339120280257053,0.3460796797475889
2007-11-12,19.905001000000002,-0.13999899999999954,-0.007008739403557396,0.023059270563070847,0.4589948036171958,-0.32036350990942264,0.3660545719466269
2007-11-13,21.75,1.8449989999999978,0.08864275084378015,0.05411190928171785,1.1769340268773631,4.0196511713425345,0.8589999295578792
2007-11-14,22.145,0.3949999999999996,0.01799797984046858,0.05406590567754567,1.197289481229249,0.33561779248409707,0.8582696449815658
2007-11-15,20.75,-1.3949999999999996,-0.06506549069845402,0.06367991395179104,1.321358214499664,-1.1651317595872992,1.0108872949585888
2007-11-16,20.870001000000002,0.12000100000000202,0.005766522328069179,0.06294951628179397,1.3137564677505567,0.09081640291269596,0.9992925914006292
2007-11-19,19.105,-1.7650010000000016,-0.08836268810591319,0.052266928764918834,0.9985596740537743,-1.343476544798349,0.8297117718306214
2007-11-20,17.735001,-1.369999,-0.07440993628760184,0.041962785294610505,0.7442100391627027,-1.3719750913216058,0.6661385652548261
2007-11-21,18.885,1.149999000000001,0.06282781155315886,0.07096478551834245,1.3401699745138973,1.545261336831527,1.1265310459474323
2007-11-23,19.57,0.6849999999999987,0.035629825243564284,0.07643628547507211,1.4958581067471612,0.5111291948235596,1.2133884150514762
2007-11-26,19.059998999999998,-0.5100010000000026,-0.026405935647827228,0.0617779358912926,1.177487396310101,-0.3409420971812843,0.9806943292755098
2007-11-27,19.299999,0.240000000000002,0.012513198337209541,0.037783887065061354,0.729228982571797,0.20382383773456206,0.5998006124370151
2007-11-28,20.25,0.9500010000000003,0.048049749455181257,0.032734109485860516,0.6628657170886755,1.3027471791502294,0.5196378785324839
2007-11-29,20.77,0.5199999999999996,0.025354844335472748,0.03119874387759959,0.6479979103377435,0.784472611261077,0.49526470510636494
2007-11-30,18.334999,-2.4350009999999997,-0.12469789090522942,0.07806368482959929,1.431297583287018,-3.7577297104721388,1.239222578906672
2007-12-03,19.485001,1.1500020000000006,0.06083324312940919,0.08598283041271393,1.6753755365745613,0.8034681350882926,1.3649351177608935
2007-12-04,18.825001,-0.6600000000000001,-0.034459163305395,0.08113657622768523,1.5273961286227509,-0.3939415286852181,1.288003217578142
2007-12-05,19.559998999999998,0.7349979999999974,0.03830078667511971,0.08367385254024808,1.6366604720133997,0.4812098094439608,1.3282812303611196
2007-12-06,20.0,0.4400010000000023,0.0222456600720653,0.04066588485233851,0.8133176970467703,0.2688407324084258,0.6455509089820578
2007-12-07,20.924999,0.9249989999999997,0.04521229503182189,0.036159359033306124,0.7566345516125716,1.1373157172882802,0.5740120294177495
2007-12-10,21.799999,0.875,0.04096535533766987,0.010035627256346493,0.21877666415272629,1.1564367476150315,0.15931064382500565
2007-12-11,23.5,1.7000010000000003,0.07509049722663086,0.02188176352240556,0.5142214427765306,7.770485972915479,0.34736222716685905
2007-12-12,23.225,-0.2749999999999986,-0.011771136450211106,0.036111472330678206,0.8386889448800013,-0.5347890560828044,0.5732518515801873
2007-12-13,23.58,0.3549999999999969,0.01516961040932241,0.037049902445637835,0.8736366996681401,0.42327969405962523,0.588148967822169
2007-12-14,22.43,-1.1499999999999986,-0.0499995465771077,0.0526127435016979,1.1801038367430838,-1.3163366424931988,0.8352014105899335
2007-12-17,21.610001,-0.8199989999999993,-0.03724313173845095,0.02885723249529577,0.6236048230805741,-0.6948532616105021,0.45809436424874694
2007-12-18,22.205,0.5949989999999978,0.027161271950399524,0.038081447537015894,0.8455985425594379,0.9541282844169405,0.6045242384897834
2007-12-19,22.075001,-0.12999899999999798,-0.005871696953929639,0.03450489858619944,0.7616956707952512,-0.15373607386611624,0.5477482840355276
2007-12-20,22.99,0.9149989999999981,0.04061354698495423,0.034912718789256746,0.8026434049650125,1.2012658533882568,0.5542222290570324
2007-12-21,23.74,0.75,0.03210205040643155,0.020354935921956707,0.48322617878725216,0.9344124618238068,0.32312459041291614
2007-12-24,24.58,0.8399999999999999,0.034771714956367106,0.021151182017052364,0.5198960539791471,1.7383164176000137,0.33576460531309255
2007-12-26,25.01,0.43000000000000327,0.01734264075163905,0.009903061656954329,0.24767557204042778,0.8270884087480505,0.15720623017464236
2007-12-27,23.91,-1.1000000000000014,-0.044978963419294526,0.03732110177234368,0.8923475433767374,-4.441293870597985,0.5924541236673199
2007-12-28,23.934998999999998,0.02499899999999755,0.0010449995944177282,0.03424085678850844,0.8195548729920926,0.02801486952650611,0.5435567504410266
2007-12-31,23.684998999999998,-0.25,-0.010499886909751677,0.02640249055981906,0.6253429625068239,-0.3050436380022746,0.4191265440840705
2008-01-02,22.41,-1.2749989999999976,-0.055334606342063886,0.026982012010015793,0.604666889144454,-2.038879585194156,0.4283261619039589
2008-01-03,22.379998999999998,-0.030001000000002165,-0.0013396296118100004,0.026342536449055196,0.5895459393873188,-0.04961574800705678,0.4181748020811273
2008-01-04,20.27,-2.1099989999999984,-0.09902569773711711,0.04499797999925001,0.9121090545847976,-3.5790238877614846,0.7143207874696437
2008-01-07,19.225,-1.0449999999999982,-0.052930445072200794,0.03995737461626638,0.7681805269977212,-1.145696333949556,0.6343036576661146
2008-01-08,18.465,-0.7600000000000016,-0.040334467087181025,0.04026254362537886,0.7434478680426206,-0.9893507753578555,0.6391480655018483
2008-01-09,17.0,-1.4649999999999999,-0.08266370424831049,0.02688189816222401,0.4569922687578082,-1.97054839077972,0.4267369038396539
2008-01-10,17.360001,0.36000100000000046,0.020955422779672883,0.04357654686050833,0.7564888970749716,0.7877616857251253,0.691756235927145
2008-01-11,16.535,-0.8250010000000003,-0.04868942040213309,0.04316595861145447,0.7137491256403996,-1.0905659067699958,0.6852383495376931
2008-01-14,17.24,0.7049999999999983,0.041752918801790884,0.05833340115475511,1.005667835907978,0.9877420156101049,0.9260140355043003
2008-01-15,16.01,-1.2299999999999969,-0.07401873822692329,0.05517207847184142,0.8833049763341813,-1.2230678521099148,0.8758295937061975
2008-01-16,16.77,0.759999999999998,0.04637804882649377,0.061765058554836307,1.0358000319646048,0.8604049794376646,0.9804899078966363
2008-01-17,16.16,-0.6099999999999994,-0.03705252274216786,0.05948200968092702,0.9612292764437806,-0.5889167611271557,0.944247630588416
2008-01-18,15.46,-0.6999999999999993,-0.04428300993367351,0.05162240207345049,0.7980823360555446,-0.7282341655153906,0.8194802277968104
2008-01-22,14.765,-0.6950000000000003,-0.045996527963390044,0.044579854945330205,0.6582215582678005,-0.8708374670149698,0.70768325801206
2008-01-23,15.5,0.7349999999999994,0.048580508729314964,0.0456770149760818,0.7079937321292679,1.1166452857215006,0.7251001335509122
2008-01-24,16.055,0.5549999999999997,0.035180303616276554,0.050542924657170855,0.811466655370878,0.7839052449389,0.8023440550604917
2008-01-25,15.335,-0.7199999999999989,-0.04588252997526254,0.05099715761580224,0.7820414120383273,-0.8872822995677195,0.8095547797354581
2008-01-28,15.85,0.5149999999999988,0.033031702757074566,0.04296107942934278,0.6809331089550831,0.6585329012918807,0.6819859933496021
2008-01-29,15.12,-0.7300000000000004,-0.047151129571902484,0.04655875896768177,0.7039684355913483,-1.0720583129232948,0.7390973854817058
2008-01-30,15.9,0.7800000000000011,0.0503007384747991,0.051400923616146676,0.8172746854967322,1.1080042237189012,0.8159643662841057
2008-01-31,16.945,1.045,0.06365369583282865,0.04968072232081784,0.8418398397262583,1.2786398729147697,0.7886570172896381
2008-02-01,17.450001,0.505001,0.02936690089601024,0.049515735073537515,0.8640496265489647,0.5998777631671739,0.7860379259348329
2008-02-04,17.0,-0.4500010000000003,-0.026126361898808792,0.03955289073553755,0.6723991425041383,-0.5208045766969605,0.6278826751196578
2008-02-05,16.85,-0.14999999999999858,-0.008862687257845447,0.04013903646288561,0.6763427643996226,-0.2230817835986092,0.637187450079294
2008-02-06,16.709999,-0.1400010000000016,-0.008343374035474582,0.023412260440340383,0.39121884854582734,-0.20699711354830266,0.37165811253009734
2008-02-07,17.004998999999998,0.29499999999999815,0.017500076890027305,0.017983057434547336,0.30580187369142,0.7540536482240627,0.2854721867064207
2008-02-08,17.125,0.12000100000000202,0.007032024495365441,0.012785974862179217,0.2189598195148191,0.3924142077726221,0.2029710585290974
2008-02-11,17.184998999999998,0.05999899999999769,0.0034974679632244765,0.010656135331865652,0.18312567502197588,0.2740183113639121,0.16916090415099153
2008-02-12,17.655001000000002,0.47000200000000447,0.026982233910012976,0.010636425843098016,0.18778610889632136,2.566554361880726,0.16884802571650723
2008-02-13,17.325001,-0.33000000000000185,-0.018868483225503496,0.018786960264500725,0.32548410536943534,-1.757318482924625,0.298233748504327
2008-02-14,16.615,-0.7100010000000019,-0.041844700989465355,0.029545197158649242,0.4908934507909571,-2.181369192188746,0.46901546470894834
2008-02-15,16.030001000000002,-0.5849989999999963,-0.035843872802066024,0.0311429971891,0.4992222760842703,-1.1917025966783843,0.49437975386125316
2008-02-19,16.049999,0.019997999999997518,0.001246758266235659,0.019341863248425177,0.31043688579536083,0.04005830860925323,0.3070425602877176
2008-02-20,15.24,-0.8099989999999995,-0.051785237012226926,0.023155151668115197,0.3528845114220756,-2.609222798781549,0.36757663730289136
2008-02-21,13.515,-1.7249999999999996,-0.12012337053008926,0.05078227784963497,0.6863224851378166,-4.888284818873147,0.8061436691971082
2008-02-22,14.965,1.4499999999999993,0.10191396157625121,0.0936621176970081,1.4016535913357262,2.112709449856991,1.486840024163671
2008-02-25,14.75,-0.21499999999999986,-0.014471058518833235,0.09295803391891455,1.3711310003039896,-0.15339025371819043,1.4756630406897293
2008-02-26,14.535,-0.21499999999999986,-0.014683548774989674,0.0907014522893295,1.3183456090254044,-0.15680485668570895,1.4398409178597358
2008-02-27,14.5,-0.03500000000000014,-0.002410884584310491,0.05650976101734026,0.8193915347514338,-0.026548425360079987,0.8970646457974482
2008-02-28,14.42,-0.08000000000000007,-0.005532517569725837,0.006254962780939917,0.09019656330115361,-0.09763342261556124,0.09929445586999203
2008-02-29,13.45,-0.9700000000000006,-0.0696370258089547,0.031481119910225876,0.423421062792538,-10.754290013925557,0.4997472856575702
2008-03-03,13.105,-0.34499999999999886,-0.025985269272478462,0.030981216281542816,0.4060088393696186,-0.8147917765938752,0.49181156157160527
2008-03-04,13.0,-0.10500000000000043,-0.008044479313833008,0.029657773794607732,0.3855510593299005,-0.258615059127842,0.4708025634020428
2008-03-05,13.895,0.8949999999999996,0.06657970573293026,0.056798643704767324,0.789217154277742,2.3213527192884307,0.9016505162914723
2008-03-06,12.535,-1.3599999999999994,-0.10300433158421018,0.06962217723263982,0.8727139916111402,-1.7232266083276075,1.1052178001545685
2008-03-07,11.545,-0.9900000000000002,-0.08227228880379833,0.07715859739684254,0.8907960069465471,-1.1343922631197139,1.2248547613356064
2008-03-10,10.86,-0.6850000000000005,-0.061166128300669254,0.07630005622885166,0.828618610645329,-0.7689751577895256,1.2112258428107177
2008-03-11,13.075,2.215,0.1856156954451973,0.13496681181615525,1.7646910644962297,2.6731236440308233,2.142531715876804
2008-03-12,13.1,0.025000000000000355,0.0019102202561191994,0.12176607793936821,1.5951356210057235,0.014166785622126534,1.9329765621076596
2008-03-13,13.885,0.7850000000000001,0.058196890551657,0.104991613655582,1.457808555607756,0.49212116491076935,1.6666901968802583
2008-03-14,13.595,-0.28999999999999915,-0.021107042674328724,0.09251335101011855,1.2577190069825617,-0.19892872687874918,1.4686039183559991
2008-03-17,13.0,-0.5950000000000006,-0.04475272062289726,0.0440853982336154,0.5731101770370002,-0.4730786421265003,0.6998340010523553
2008-03-18,13.39,0.39000000000000057,0.029558802241544502,0.04686525429825433,0.6275257550536255,0.6804974254973352,0.743962848017891
2008-03-19,13.165,-0.22500000000000142,-0.01694636675480865,0.031093385738292813,0.4093444232446249,-0.358551020715913,0.49359219649515157
2008-03-20,13.82,0.6550000000000011,0.04855502539125123,0.04263776770903492,0.5892539497388626,1.6001195150240806,0.6768535789022797
2008-03-24,15.565,1.7449999999999992,0.1189079855540478,0.05642342909786608,0.8782306739082855,2.9613717494355773,0.895694169062635
2008-03-25,15.575,0.009999999999999787,0.0006422607799452251,0.06075096083300343,0.9461962149740284,0.011386530096356094,0.9643916056341145
2008-03-26,16.34,0.7650000000000006,0.04794902475833984,0.0487386097332766,0.7963888830417396,0.808500380675269,0.7737014436076919
2008-03-27,15.815,-0.5250000000000004,-0.032657232674244696,0.06572551893407527,1.0394490819424005,-0.6592256762736409,1.0433602673413813
2008-03-28,14.735,-1.08,-0.07073324056795416,0.050393352399289715,0.7425460476035339,-1.0390119331115506,0.7999696690761642
2008-03-31,14.215,-0.5199999999999996,-0.03592787108669482,0.05024114822064147,0.7141779219564185,-0.7002932702668456,0.7975535026449155
2008-04-01,15.785,1.5700000000000003,0.10476237690699186,0.07753950602132383,1.2239611025465966,2.1983317486196485,1.2309014982913093
2008-04-02,15.4,-0.3849999999999998,-0.024692612590371255,0.07681603355961157,1.1829669168180181,-0.3145524798124397,1.2194167290067435
2008-04-03,16.215,0.8149999999999995,0.051569230339697736,0.06644527416516498,1.07741012058815,0.6889457248662645,1.0547860274191885
2008-04-04,16.870001000000002,0.6550010000000022,0.03960021607541675,0.05317181753454988,0.8970086149796741,0.6079402703609671,0.8440764357223353
2008-04-07,16.575001,-0.2950000000000017,-0.0176413594309488,0.03895415861557385,0.6456652180072953,-0.3288708659801292,0.6183780973714352
2008-04-08,16.565001000000002,-0.00999999999999801,-0.0006035002836455305,0.03270904854344526,0.5418254218312193,-0.015487902586515079,0.5192400484049738
2008-04-09,16.299999,-0.2650020000000026,-0.01612704965708245,0.026664625888236926,0.434633375313636,-0.48909111555594703,0.42328781341709804
2008-04-10,16.33,0.030000999999998612,0.0018388605193524477,0.01017259548835343,0.1661184843248115,0.0690259922592221,0.16148494710144498
2008-04-11,15.54,-0.7899999999999991,-0.04958656204287237,0.023687502038725994,0.3681037816818019,-4.755641752999095,0.3760274374488268
2008-04-14,14.9,-0.6399999999999988,-0.04205613198808811,0.023704222615799072,0.35319291697540617,-1.7386401114271375,0.3762928683811039
2008-04-15,14.895,-0.005000000000000782,-0.00033562678616760877,0.027078643803354153,0.4033363994509601,-0.014156569284623978,0.4298601440674518
2008-04-16,15.375,0.4800000000000004,0.03171722752733608,0.03797275645894601,0.5838311305562949,1.1900735977546244,0.6027988211159568
2008-04-17,15.0,-0.375,-0.0246926125903717,0.03199911356009814,0.47998670340147204,-0.6423090177508808,0.5079701799272062
2008-04-18,15.85,0.8499999999999996,0.05511929922107939,0.03511358395056616,0.5565503056164736,1.7708823889836796,0.5574108646403219
2008-04-21,16.405001000000002,0.5550010000000025,0.03441672704679899,0.03419242863716642,0.5609268259851439,0.9972162343622201,0.5427879773715931
2008-04-22,16.575001,0.16999999999999815,0.010309369033660865,0.03428639801407724,0.5682970813697283,0.30306983393320647,0.5442796949845634
2008-04-23,16.969998999999998,0.3949979999999975,0.023551423914864422,0.018946478629243684,0.32152172339178664,0.6950554788139336,0.30076602404027236
2008-04-24,17.0,0.030001000000002165,0.0017663237376024377,0.014399637116134624,0.2447938309742886,0.09330940280960359,0.22858715267320515
2008-04-25,16.73,-0.2699999999999996,-0.016009829057483493,0.016574857373036305,0.27729736385089737,-1.102968971584739,0.2631177037525164
2008-04-28,16.334999,-0.3950010000000006,-0.023893531163944104,0.021069882948519462,0.3441765168941825,-1.4244672019759712,0.334474022610137
2008-04-29,15.92,-0.4149989999999999,-0.02573380341855147,0.012552462552611433,0.199835203837574,-1.2057737225796608,0.19926416553396525
2008-04-30,15.485,-0.4350000000000005,-0.027704366991070817,0.00512561253432225,0.07937011009398004,-2.1767936361881883,0.08136657649615316
2008-05-01,16.0,0.5150000000000006,0.032716908814614865,0.029288436907169483,0.4686149905147117,6.488588706632796,0.46493952207705724
2008-05-02,15.66,-0.33999999999999986,-0.021479031677124283,0.02896140722218593,0.4535356370994317,-0.7255423041984951,0.4597480867702436
2008-05-05,16.334999,0.6749989999999997,0.042200293272131706,0.036122866567704,0.5900669892605782,1.4883042142331477,0.5734327294854847
2008-05-06,16.540001,0.20500200000000035,0.012471766220246927,0.028178743125737045,0.46607643947843386,0.347421570315078,0.44732367941442663
2008-05-07,16.700001,0.16000000000000014,0.0096270292479117,0.02602594139898553,0.4346332473889997,0.3432913283045358,0.41314901146833705
2008-05-08,16.575001,-0.125,-0.00751318289919789,0.02065088810660874,0.34228849101792796,-0.28759879910457964,0.3278226856962494
2008-05-09,16.825001,0.25,0.014970338562404706,0.010171775278068201,0.17114012922527277,0.730378048226301,0.16147192666682
2008-05-12,17.25,0.4249989999999997,0.024946208511214873,0.013588150136129145,0.23439558984822775,2.483339249093186,0.21570519622563708
2008-05-13,16.98,-0.2699999999999996,-0.01577596259416758,0.01899680366078865,0.32256572616019125,-1.1518988056679131,0.3015649091494091
